ID,PRCCODE,Description,EXPQNT,EXPVAL,IMPQNT,IMPVAL,PRODQNT,PRODVAL,QNTUNIT,Region,TimePeriod,Dataset
2416,25501350,"Articles of HS 7323, 7326; parts of furniture of HS 9403; parts of land vehicles and track fixtures of 86; apparatus of 90 (sheet metal formings of non-ferrous metal)",:,:,:,:,:,"43,060,673",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2417,25501370,"Household articles, parts of mechanical engineering, apparatus, furniture and vehicles of HS 84, 85, 86, 88, 94 (sheet metal formings of non-ferrous metal)",:,:,:,:,:,"65,691,765",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2418,25502020,Products of steel powder metallurgy,:,:,:,:,:,"7,431,531",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2419,25502080,"Parts of articles of HS 84, 85, 86, 87, 88, 90 (products manufactured of non-ferrous powdered metallurgy)",:,:,:,:,:,0,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2420,25611130,Metallic coating by immersion in molten metals (zinc galvanising or tin dipping),:,:,:,:,:,"248,571,298",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2421,25611150,Metallic coating by thermal spraying,:,:,:,:,:,"71,848,016",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2422,25611170,Metallic coating in zinc by electrolysis,:,:,:,:,:,"37,813,544",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2423,25611190,"Metallic coating by electrolysis or chemical treatments of metals other than zinc (including nickel, copper, chromium, precious metals, etc.)",:,:,:,:,:,"163,868,959",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2424,25611230,Plastic coating of metals (including powder coating),:,:,:,:,:,"354,233,634",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2425,25611250,Other coatings (phosphating etc.),:,:,:,:,:,"50,721,480",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2426,25612100,"Heat treatment of metals (excluding metallic coating, plastic coating)",:,:,:,:,:,"167,645,750",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2427,25612230,Wet painting and varnishing of metals,:,:,:,:,:,"195,276,444",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2428,25612250,Anodising of metals,:,:,:,:,:,"51,964,821",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2429,25612270,Vapour deposition of metals,:,:,:,:,:,"24,700,286",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2430,25612290,Other metallic surface treatments,:,:,:,:,:,"167,765,522",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2431,25621001,"Turned metal parts for taps, valves and similar articles",:,:,:,:,:,"316,827,312",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2432,25621003,Turned metal parts for machinery and mechanical appliances,:,:,:,:,:,"815,061,540",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2433,25621005,"Turned metal parts for land vehicles (excluding for locomotives or rolling stock, made by casting, forging, pressing, stamping, roll forming or powder metallurgy)",:,:,:,:,:,"347,370,162",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2434,25621007,"Turned metal parts for aircraft, spacecraft and satellites",:,:,:,:,:,"611,783,225",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2435,25621009,"Turned metal parts for electrical machinery and equipment, sound recorders and reproducers, television image and sound recorders and reproducers",:,:,:,:,:,"19,898,023",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2436,25621011,"Turned metal parts for optical, photographic, cinematographic, measuring, checking or precision instruments and apparatus",:,:,:,:,:,"69,608,861",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2437,25621013,"Turned metal parts for articles of HS 7326, 7419, 7616; turned metal parts for vehicles and apparatus for fixing railway track of HS 86",:,:,:,:,:,"362,689,495",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2438,25622000,Metal parts (excluding turned metal parts),:,:,:,:,:,"3,328,587,724",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2439,25711115,Table knives (excluding fish-knives and butter-knives) with stainless steel handles,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2440,25711120,"Table knives having fixed blades of base metal, including handles (excluding butter knives and fish knives)",:,"2,679,320",:,"10,304,060",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2441,25711130,"Table knives (excluding fish-knives and butter-knives) with handles other than of stainless steel (silver-, gold- or platinum plated, of wood, plastic, etc)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2442,25711145,"Knives with fixed blades of base metal including pruning knives (excluding fish, butter/ table knives with fixed blades, knives and cutting blades for machines/mechanical appliances)",:,"7,596,050",:,"27,112,550","1,412,000","5,149,030",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2443,25711160,Clasp knives,:,"4,591,380",:,"13,868,370",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2444,25711175,"Blades and handles of base metal for table knives, pocket knives, including pruning knives (excluding fish and butter knives, knives/cutting blades for machines or mechanical appliances)",:,"10,206,640",:,"5,289,270",:,"12,272,577",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2445,25711190,"Scissors, tailors¿ shears and similar shears, and blades therefor (including scissor blades)",:,"4,318,590",:,"17,001,310",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2446,25711230,"Razors, parts thereof (excluding razor blades)",:,"26,786,160",:,"89,423,030",:,"2,086,304",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2447,25711280,Safety razor blades (including razor blades blanks in strips),"16,842,508,000","32,351,710","58,914,009,000","66,046,960",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2448,25711330,"Paper knives, letter openers, erasing knives, pencil sharpeners and their blades (including packet type pencil sharpeners) (excluding pencil sharpening machines)",:,"799,750",:,"4,650,240",:,0,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2449,25711350,Manicure or pedicure sets and instruments (including nail files),:,"4,327,880",:,"13,542,770",:,0,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2450,25711370,"Split-, chapping and mincing knives, hair cutting and hair shearing appliances and similar articles of cutlery",:,"2,393,500",:,"6,610,900",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2451,25711430,"Table flatware (excluding table knives, including fish-knives and butter-knives) and similar tableware of stainless steel or other base metal",:,"18,386,260",:,"82,230,390","329,685","2,954,361",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2452,25711480,"Table flatware (excluding table knives, including fish-knives and butter-knives) and similar tableware of base metal, silver-, gold- or platinum plated",:,"6,065,380",:,"9,172,130","207,757","2,139,916",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2453,25711500,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof","24,800","641,840","158,600","2,128,260",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2454,25721130,Base metal padlocks,:,"10,482,590",:,"35,882,070","583,554",:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2455,25721150,Base metal motor vehicle locks,:,"40,305,750",:,"125,335,380","22,537,281","71,035,852",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2456,25721170,Base metal furniture locks,:,"1,339,460",:,"6,482,150","5,948,784","17,144,422",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2457,25721230,Base metal cylinder locks used for doors of buildings,:,"5,338,410",:,"36,251,150","3,113,001","34,656,142",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2458,25721250,Base metal locks used for doors of buildings (excluding cylinder locks),:,"13,159,660",:,"38,992,510",:,"57,903,202",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2459,25721270,"Base metal locks (excluding padlocks, motor vehicle locks, furniture locks and locks used for doors of buildings)",:,"46,132,840",:,"58,538,270",:,"111,961,171",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2460,25721330,"Base metal clasps and frames with clasps, with locks (excluding fasteners and clasps for handbags, brief-cases and executive-cases)","50,200","1,283,160","395,100","4,073,150",:,"426,614",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2461,25721350,"Base metal keys presented separately (including roughly cast, forged or stamped blanks, skeleton keys)","140,500","5,878,980","1,021,400","16,564,400","172,600","3,066,148",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2462,25721370,"Base metal parts for padlocks, locks and for clasps and frames with locks",:,"11,565,390",:,"90,221,650",:,"4,805,685",:,UnitedKingdom,YearOf2017,PRODCOM 2017
2463,25721410,Base metal hinges,"3,121,000","38,461,170","32,154,200","148,960,820","16,888,737","98,258,182",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2464,25721420,Castors with mountings of base metal,"4,282,800","15,118,410","7,983,400","25,641,000","2,439,835","19,255,820",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2465,25721430,"Base metal mountings, fittings and similar articles suitable for motor vehicles (excluding hinges, castors, locks and keys)","11,593,700","89,255,430","30,826,800","239,261,850","1,849,997","30,573,648",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2466,25721440,"Base metal mountings, fittings and similar articles suitable for buildings (excluding hinges, castors, locks, keys, spy holes fitted with optical elements and key operated door bolts)","6,754,900","64,882,650","53,414,900","297,647,610","6,182,025","64,781,503",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2467,25721450,"Base metal mountings, fittings and similar articles suitable for furniture (excluding hinges, castors, locks and keys)","2,755,900","31,721,970","52,331,200","209,718,970","2,785,864","13,787,400",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2468,25721460,"Other base metal mountings, fittings and similar articles (excluding for motor vehicles, buildings or furniture)","4,652,300","161,485,340","17,593,600","142,198,770",:,"72,498,203",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2469,25721470,Base metal automatic door closers,"577,300","7,460,020","5,359,400","61,269,860","411,280","7,125,828",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2470,25721480,"Base metal hat-racks, hat-pegs, brackets, coat racks, towel racks, dish-cloth racks, brush racks and key racks (excluding coat-racks having the character of furniture)","2,332,200","20,402,940","14,487,700","64,441,790","197,568","14,445,572",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2471,25731010,Spades and shovels,"404,100","2,571,390","5,199,800","14,671,740",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2472,25731020,"Forks of a kind used in agriculture, horticulture or forestry",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2473,25731030,"Mattocks, picks, hoes and rakes","271,500","3,203,590","1,965,800","7,154,730","72,918","338,782",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2474,25731040,"Axes, bill hooks and similar hewing tools (excluding ice axes)","159,800","794,220","984,400","3,555,050",:,"404,941",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2475,25731050,"Secateurs and similar one-handed pruners and shears (including poultry shears) (excluding secateur type scissors with secateur blades with finger rings, pruning knives)","124,900","1,561,650","1,386,700","11,170,910",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2476,25731055,"Forks and other hand tools (excluding clasp knives) for agriculture, horticulture or forestry","1,370,300","9,162,280","6,474,100","27,054,820","334,288","1,682,503",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2477,25731060,"Hedge shears, two-handed pruning shears and similar two-handed shears","112,800","1,417,730","2,589,700","11,549,040",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2478,25731070,"Other hand tools (excluding clasp knives) for agriculture, horticulture or forestry",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2479,25732010,Hand saws (excluding hand saws with a self-contained motor),"436,400","4,806,530","5,095,100","29,041,840",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2480,25732020,Band saw blades,"2,014,800","29,649,950","677,400","10,763,630","1,252,288","36,293,018",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2481,25732030,Circular saw blades with steel working parts (including slotting or slitting saw blades),"268,700","2,792,320","938,400","13,916,400","165,454","2,968,050",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2482,25732050,"Circular saw blades with non-steel working parts (including slitting or slotting saw blades, parts)","39,700","1,492,430","920,600","14,696,690",:,"923,951",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2483,25732093,Straight saw blades for working metal,"177,300","2,675,040","284,200","3,544,820",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2484,25732095,"Saw blades with working part of steel, for working metal; saw blades with working part of other materials excluding band-, circular-, chain- or straight saw blades",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2485,25732097,"Saw blades with working part of base metal (excluding band saw blades, circular saw blades, musical saw blades)","248,900","4,408,610","1,802,000","28,446,560",:,"6,201,878",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2486,25732099,"Saw blades with working part of steel, for working materials other than metal (excluding band saw blades, circular saw blades, straight saw blades, musical saw blades)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2487,25733013,"Files, rasps and similar tools (excluding punches and files for machine tools)","252,200","3,388,290","583,800","7,252,610",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2488,25733015,Tweezers,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2489,25733016,"Pliers, including cutting pliers, pincers and tweezers for non-medical use and similar hand tools, of base metal","907,800","20,353,280","3,723,200","51,400,990","181,055","9,676,389",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2490,25733017,"Pliers, pincers and similar tools (including cutting pliers) (excluding tweezers, sugar tongs)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2491,25733023,Metal cutting shears and similar hand tools,"115,700","2,346,960","664,600","4,709,080",:,"2,210,638",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2492,25733025,"Pipe-cutters, bolt croppers, perforating punches and similar tools excluding punches and files for machine tools, machine-type metal cutting shears and office perforating punches, ticket punches","232,700","3,848,750","937,600","7,852,520","4,416,939","2,571,093",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2493,25733033,Non-adjustable hand-operated spanners and wrenches (including torque meter wrenches) (excluding tap wrenches),"778,100","16,743,100","5,164,100","38,387,800",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2494,25733035,Adjustable hand-operated spanners and wrenches (including torque meter wrenches) (excluding tap wrenches),"410,900","9,334,410","1,997,300","17,380,570","11,217","634,218",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2495,25733037,Interchangeable spanner sockets,"979,100","20,641,980","5,839,300","44,081,100",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2496,25733053,"Drilling, threading or tapping hand tools excluding interchangeable hand tools, machine-tools or power-operated hand tools, pneumatic tools or hand tools with a self-contained motor","240,100","7,101,680","2,918,800","16,896,870","1,126","115,209",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2497,25733055,Hammers and sledge hammers with working part of metal,"624,700","5,004,290","3,503,600","14,539,790",:,"4,425,839",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2498,25733057,"Planes, chisels, gouges and similar cutting tools for working wood","680,100","12,292,670","1,464,700","9,477,990","1,407,911","6,744,841",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2499,25733063,Screwdrivers,"627,000","10,850,500","3,320,900","28,636,190",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2500,25733065,Household hand tools,"1,077,800","12,480,660","4,640,800","33,438,610",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2501,25733073,"Other tools for masons, moulders, cement workers, plasterers and painters","555,200","9,389,570","4,096,700","26,616,560","1,167,818","6,284,007",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2502,25733077,Other hand tools (including cartridge operated riveting) wallplugging and similar hand tools,"5,518,900","76,503,110","9,302,500","84,641,460","2,180,622","22,171,399",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2503,25733083,Blow lamps (excluding gas-operated welding appliances),"39,000","1,086,430","241,400","3,047,930",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2504,25733085,"Vices, clamps and the like","1,763,000","23,328,930","5,042,000","23,916,430","2,510,615","23,962,266",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2505,25733087,"Anvils, portable forges, hand or pedal-operated grinding wheels with frameworks (excluding grindstones and the like presented separately)","76,500","782,200","200,800","1,169,090",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2506,25734014,Tapping tools for working metal,"671,200","2,225,340","165,700","9,511,240","44,676","4,769,183",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2507,25734016,Threading tools for working metal,"53,000","3,079,940","188,800","2,164,130","32,989","8,096,547",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2508,25734019,"Tapping or threading tools (excluding work and tool holders for machines or hand tools, for working metal)","11,100","1,244,600","102,400","2,819,430","52,133","1,784,024",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2509,25734023,"Drilling tools with working part of diamond or agglomerated diamond (excluding work and tool holders for machines or hand tools, for rock drilling)","72,900","2,361,240","508,200","9,044,000","2,830,610","27,703,697",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2510,25734025,"Masonry drills with working part of materials other than diamond or agglomerated diamond (excluding work and tool holders for machines or hand tools, for rock drilling)","293,400","3,757,440","1,606,200","17,511,340",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2511,25734027,"Drilling tools with working part of sintered metal carbide, for working metal excluding unmounted sintered metal carbide plates, sticks, tips and the like for tools","11,100","1,499,450","114,800","12,760,250",:,"10,416,690",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2512,25734031,"Drilling tools with working part of high speed steel, for working metal excluding work and tool holders for machines or hand tools - for rock drilling","232,200","8,509,900","1,596,200","28,619,700","112,943","13,237,592",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2513,25734033,"Tools for drilling metal, interchangeable, with working parts of materials other than diamond, agglomerated diamond, sintered metal carbide, cermets or high speed steel (excl. tools for tapping)","117,000","3,699,800","119,000","10,964,300",:,"1,034,597",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2514,25734035,"Drilling tools (excluding work and tool holders for machines or hand tools, with working part of diamond or agglomerated diamond, for rock drilling, masonry drills, for working metal)","323,700","7,653,170","2,927,800","28,444,140","12,078","1,967,673",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2515,25734037,"Boring or broaching tools with working part of diamond or agglomerated diamond (excluding work and tool holders for machines or hand tools, for earth boring)","7,500","905,510","148,400","2,615,450",:,"850,947",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2516,25734044,"Boring tools for working metal, with working part of materials other than diamond or agglomerated diamond","24,000","2,252,710","34,700","3,653,740","14,795","2,940,673",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2517,25734045,"Boring or broaching tools (excluding work and tool holders for machines or hand tools, with diamond or agglomerated diamond working parts, for working metal, for earth boring)","25,100","663,980","219,000","2,589,160",:,"8,293,885",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2518,25734048,"Broaching tools for working metal, with working part of materials other than diamond or agglomerated diamond","44,400","2,452,980","6,400","342,180","76,563","5,243,706",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2519,25734050,"Milling tools with working part of sintered metal carbide, for working metal excluding unmounted sintered metal carbide plates, sticks, tips and the like for tools","25,200","6,275,560","619,400","28,138,850",:,"42,716,187",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2520,25734061,Shank type milling tools for working metal (excluding with working part of sintered metal carbide),"22,900","5,384,560","77,600","11,503,530",:,"7,455,485",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2521,25734065,Hob type milling tools for working metal (excluding with working part of sintered metal carbide),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2522,25734066,"Tools for milling, hobs, interchangeable, for working metal, with working part of materials other than sintered metal carbide or cermets (excluding shank-type )","18,700","4,176,260","67,100","5,836,550","1,048","280,607",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2523,25734067,"Milling tools with working part of materials other than sintered metal carbide, for working metal (including bore type) (excluding shank type)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2524,25734069,Milling tools (excluding for working metal),"43,100","6,688,610","234,400","16,059,360",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2525,25734071,"Turning tools with working part of sintered metal carbide, for working metal excluding unmounted sintered metal carbide plates, sticks, tips and the like for tools","3,200","661,170","21,000","2,089,070",:,"7,442,937",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2526,25734074,"Tools for turning, interchangeable, for working metal, with working part of materials other than sintered metal carbide or cermets","53,800","3,337,210","62,000","1,387,010",:,"2,178,699",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2527,25734079,"Turning tools (excluding work and tool holders for machines or hand tools, for working metal)","13,500","903,100","64,100","1,726,830",:,"868,058",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2528,25734081,Other interchangeable tools of CN 82.07 with working part of diamond,"106,300","10,050,200","491,600","10,446,740","19,574","4,681,351",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2529,25734083,Screwdriver bits with working part of materials other than diamond or agglomerated diamond (excluding work and tool holders for machines or hand tools),"158,000","1,929,960","1,470,300","16,272,050",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2530,25734085,Gear-cutting tools with working part of materials other than diamond or agglomerated diamond (excluding work and tool holders for machines or hand tools),"43,200","5,281,900","14,100","177,750",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2531,25734087,"Interchangeable hand tools with working part of sintered metal carbide excluding unmounted sintered metal carbide plates, sticks, tips and the like for tools","176,600","10,063,750","89,700","2,917,220",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2532,25734089,Interchangeable tools in other materials,"1,548,600","47,630,560","3,472,000","47,050,830","30,411","8,442,173",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2533,25735013,"Moulding boxes for metal foundry, mould bases, moulding patterns (excluding moulding patterns of wood)","225,300","7,131,010","1,085,500","5,303,180","328,909","15,975,224",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2534,25735015,Moulding patterns of wood,:,"435,020",:,"54,060","10,503","19,126,923",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2535,25735020,Injection or compression type moulds for metal or metal carbides (excluding ingot moulds),:,"1,539,920",:,"7,411,950","13,326","9,701,484",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2536,25735030,Moulds for metal or metal carbides (excluding injection or compression types),:,"5,273,980",:,"12,560,180","1,981","15,120,855",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2537,25735050,Moulds for glass,:,"935,140",:,"17,091,830",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2538,25735060,Moulds for mineral materials,:,"11,220,650",:,"10,349,040","1,081","4,786,294",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2539,25735070,Injection or compression type moulds for rubber or plastics,:,"28,485,430",:,"115,970,000","26,921","185,927,430",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2540,25735080,Moulds for rubber or plastics (excluding injection or compression types),:,"17,488,020",:,"36,106,500","11,144","55,446,177",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2541,25736013,Rock drilling or earth boring tools with working part of cermets,"2,571,600","21,213,370","80,200","2,349,950",:,"33,161,851",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2542,25736018,"Rock-drilling or earth-boring tools, interchangeable, and parts therefor, with working parts of materials other than sintered metal carbide or cermets","1,496,600","61,704,850","1,670,000","33,140,070",:,"9,140,269",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2543,25736023,"Interchangeable dies for drawing or extruding metal, with working parts of diamond or agglomerated diamond","19,900","1,887,590",400,"128,180","1,062","1,083,646",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2544,25736024,"Dies for drawing or extruding metal (excluding unmounted plates, sticks, tips, rods, pellets, rings, etc. of sintered metal carbides or cermets)","921,100","14,742,170","188,000","3,337,750","1,092,416","25,518,154",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2545,25736033,"Pressing, stamping or punching tools for working metal (excluding work and tool holders for machines or hand tools)","956,000","39,201,550","1,866,600","34,469,900","7,398,507","133,952,342",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2546,25736039,"Pressing, stamping or punching tools (excluding work and tool holders for machines or hand tools, for working metal)","461,200","27,819,250","2,649,600","29,235,040","523,303","49,338,976",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2547,25736043,Knives and cutting blades for machines or for mechanical appliances for working metal,"380,700","8,597,390","310,300","7,873,240","2,079,436","8,461,565",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2548,25736045,Knives and cutting blades for machines or for mechanical appliances for working wood,"57,500","1,224,350","430,000","9,038,880","454,884","4,683,632",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2549,25736050,"Knives and cutting blades, of base metal, for kitchen appliances or for machines used by the food industry","546,000","11,663,070","432,600","7,669,760","420,722","12,601,093",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2550,25736053,Circular knives and cutting blades for kitchen appliances or for machines used by the food industry,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2551,25736055,Knives and cutting blades for kitchen appliances or for machines used by the food industry (excluding circular knives),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
2552,25736063,"Knives and cutting blades for agricultural, horticultural or forestry machines (excluding coulters for ploughs, discs for harrows)","150,400","1,197,440","1,075,000","10,443,530","533,668","1,697,332",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2553,25736065,"Knives and cutting blades, of base metal, for machines or for mechanical appliances (excl. those for metal or wood-working, kitchen appliances or machines used by the food industry and those for agricultural, horticultural or forestry machines)","1,066,400","34,374,810","1,322,400","25,819,250","1,604,228","36,946,628",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2554,25736067,"Indexable inserts for tools, unmounted, of sintered metal carbides and cermets","70,800","5,982,160","4,012,400","78,828,170",:,"4,471,466",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2555,25736090,"Unmounted sintered metal carbides or cermet plates, sticks, tips and the like for tools (excluding indexable inserts)","413,900","44,278,050","151,000","10,743,110","75,236","7,903,772",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
2556,25911100,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding gas), of iron or steel, of a capacity >= 50 l but <= 300 l, not fitted with mechanical or thermal equipment",:,"23,105,190",:,"32,423,620","4,131,000","94,874,924",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2557,25911200,"Tanks, casks, drums, cans (except those to be closed by soldering or crimping), boxes and similar containers, for any material (excluding gas), of iron or steel, of a capacity < 50 l, not fitted with mechanical or thermal equipment",:,"108,937,220",:,"110,856,780","7,359,000","14,512,873",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2558,25921133,"Cans used for preserving food and drink of iron or steel, < 50 l, food cans",:,"20,712,480",:,"1,790,170",:,:,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2559,25921135,"Cans used for preserving food and drink of iron or steel, < 50 l, drinks",:,"63,996,550",:,"9,791,990",0,0,p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
2560,25921150,"Cans other than for preserving food and drink of iron or steel, < 50 l",:,"21,705,400",:,"44,061,150","855,790,000","229,999,886",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
